Time (s),Speed (RPM),Torque (Nm),Flux (Wb),Voltage (V),Current (A),Power (W),Kp,Ki,Kd,PID Gain Adjustment,Speed Overshoot (RPM),Torque Ripple (Nm),Flux Ripple (Wb),Control Error (RPM),ISE,Stabilization Time (s),Load Disturbance (Nm),"Internal Disturbance (Friction, Temp)",Simulation Step (s),Platform/Method,Optimization Iteration,"Target (Success = 1, Failure = 0)"
437,1501.1535307822885,19.401538067306912,0.08388653079947889,230.41533114062477,4.9113503741979505,1164.4708752134675,1.2242252352201615,0.013415539647631688,0.005404548788826146,0.1711965671336761,0,-0.17027154007097378,0.007149468185524143,50.52676072823001,0.0153366403652409,2.057094196176889,0.7079678694842312,0.04895228709960621,1,Simulink,7,1
438,1504.2123778409896,19.9568488147141,0.10392876602028078,231.89833879792303,4.963790570170991,1170.4188966531422,1.2543144145448584,0.010679713069848166,0.005199443023563297,0.15055747925539983,4,0.07125730966206027,0.005545886659998779,51.461263047881346,0.020684230039939275,2.009377171803678,0.4347985876143423,0.02333240807929235,1,cRIO,1,1
439,1508.4822598995038,19.906440804680667,0.10412906090470428,226.21238749532898,5.109154485414042,1137.5236845279549,1.1771932536694565,0.011994520526040615,0.0034478982008691378,0.15110327723489372,6,0.08956974652981156,0.0036857487992578352,50.73652606984223,0.020727629391034872,1.9971603860470675,0.39151754290344987,0.031656051087148994,1,cRIO,4,0
440,1496.740852204164,19.880384657276135,0.10128161926534278,230.98818470435333,4.7523822797748965,1131.9323914042566,1.1565249383798655,0.009762077727542767,0.0050280733231877215,0.16998161196899617,8,-0.29618993152637474,0.0100960920763911,52.758007212385046,0.023166982819919267,2.3382720322479997,0.7377799314768193,0.05810799282707626,1,cRIO,7,0
441,1493.408984953888,18.876049205659907,0.10147230677835371,226.75390777557584,4.917048785831235,1141.4470102272944,1.227100168118592,0.011139938023534768,0.006364797872976432,0.15493122765150488,6,0.19704642040688342,0.0040280655731609995,44.12245843474701,0.010175852337441229,2.1759426359603866,0.47753851620634186,0.0650935827961427,1,Simulink,7,0
442,1507.4678558127894,20.088399442505647,0.08468539573477293,230.75040314983292,5.0688956881694045,1174.4508830586599,1.1845155615354561,0.010023992137877172,0.0043571921997620925,0.16195897227985476,4,-0.1952438353315479,0.009520807653624676,45.44352690579338,0.02048275174656731,1.7962582439608858,0.5401803827237517,0.028603749107435458,1,Simulink,8,1
443,1500.6791033563056,20.801065609269617,0.11927266727741875,229.09281982915638,4.722680998688567,1156.7318407780413,1.1758948741015538,0.012349362265056065,0.004212853404470096,0.16089026444856885,1,0.02279871787833863,0.0093522051912084,44.29616085812527,0.0243179401331082,1.9448908790240558,0.46136808563640597,0.067473641713089,1,Simulink,7,1
444,1497.6834507105532,19.445307013735786,0.09382561195646948,230.38194121375594,4.805090057586863,1136.5022988319995,1.11485423023927,0.012880593897611974,0.00592602130978548,0.1740953912877707,9,-0.16364233939207073,0.017538371673063862,50.41970607016854,0.024303649333553775,1.739890534268597,0.3694642582299318,0.05516006486014353,1,cRIO,8,0
445,1494.9306384276902,19.712253282453595,0.1057778663063184,228.8954510191547,4.942625404220279,1137.884491702029,1.1137828159801757,0.01019011044746742,0.005288165386946167,0.13657996509377723,8,0.2175583422874218,0.0015810969009870963,44.97187574152237,0.020639002056019415,2.291816369548139,0.6600644666488644,0.08999490910323371,1,Simulink,8,0
446,1496.4877525146967,19.53653595271459,0.09727940528377317,232.26759625971852,5.10467653336893,1153.6494666596004,1.1589057686464406,0.011886243097698828,0.004015939688926942,0.17085776230460123,9,0.08770123114177093,0.013189430287132025,50.90086177748474,0.021510565286482125,2.0442050462302093,0.4999938754372446,0.06506747767662563,1,cRIO,1,0
447,1501.806410531002,19.55964248444652,0.10528874385522655,230.4944941327586,5.12228269378302,1147.9158617276994,1.2405870156883578,0.009877182898267686,0.005723879686600545,0.14087056968098977,3,-0.07745081081979051,0.005256668880783,47.68186080012105,0.020432662205400774,2.1980114221575517,0.5666006414105933,0.05417634713210856,1,Simulink,7,1
448,1501.0119175099396,19.81043165244271,0.08930564824648433,231.11384603301673,4.686380656372233,1131.3749491791925,1.2088758310121863,0.008302018304163572,0.005017788740355914,0.15294748738559735,3,0.06893246092879647,0.010046953040092997,48.25046084762894,0.024123451751054334,2.4377162783983035,0.6785850891188272,0.07275953225211668,1,cRIO,5,1
449,1505.6165126555693,19.74950300187972,0.09603509345554945,227.0958088640008,5.22066997446545,1137.9609135527596,1.1582193871002913,0.011933143005683839,0.0035242702499326617,0.16099389163911293,5,-0.1536279420832031,0.02078309813350763,49.185871625331444,0.030085337827630072,2.1084667231783154,0.5162191847972969,0.048758288139639956,1,Simulink,5,0
450,1494.0998224268908,19.483992062132224,0.10087459471818307,229.5671603220693,5.029813948217781,1120.727582411135,1.2305211878109348,0.01077671423517846,0.006105902556829496,0.15633026155162474,6,0.0034429860905935057,0.009888578322157778,45.84963457275155,0.013220320762611332,1.9544296902552538,0.43560696496066226,0.034291565832363036,1,Simulink,7,0
451,1501.7569365956906,19.212033949486685,0.0881749771031558,226.05651169328837,4.729492238096635,1137.9221963398986,1.2404038671797035,0.013865596893122124,0.0032725622674509556,0.1675420829363476,1,-0.19265955147476518,0.005051124960652193,41.018418175872526,0.0254246988709374,1.6023736371616666,0.5343110663431366,0.0662336678951044,1,Simulink,9,0
452,1503.2293964011444,19.42258774754934,0.1077574208515823,229.14421835863928,4.773904738427333,1152.736591094098,1.1548699600110186,0.0076876061504712635,0.00528705579760311,0.15830635891599648,8,0.021379613080786473,0.00696229785513967,51.788733762964476,0.016205905774744792,2.019547377711613,0.6682803761762051,0.07480158759649869,1,Simulink,3,0
453,1497.4585075199916,20.12310411387701,0.12013930030389815,230.37429497375467,4.950869329574894,1177.6828024809292,1.2150593479038883,0.01026684526901858,0.003799635794357406,0.16320435610271655,5,-0.09866207659118169,0.020929320892933145,47.148175382553084,0.018078160279839706,2.009567653681536,0.43669321591220234,0.09417001846447688,1,cRIO,8,1
454,1497.400965859241,19.62965601863578,0.09746052751524308,227.9360045901407,4.678545820878739,1163.4450929800619,1.1703397437040304,0.011111317783714084,0.0038216913897847894,0.11727982841697476,5,-0.06353388275893045,0.010549184646020374,49.148564371290995,0.009996560601232378,1.9018351634045283,0.5895440890948325,0.019867670717753836,1,Simulink,2,1
455,1494.5503105007183,19.655790861855266,0.0960567874091626,231.52572096886107,4.996661352093083,1147.2902211729702,1.1542319619078198,0.012761571573394035,0.005976486512778806,0.16793398978514132,2,-0.012170736548401208,0.018431636457806214,51.482048292838236,0.021415842722992573,2.3592828999618476,0.550084608686268,0.0498450663489176,1,cRIO,4,1
456,1495.3793426903994,20.13250407651616,0.10824498389351887,230.54811151226022,4.770738586401111,1136.6157855977783,1.2160538823950713,0.011314806923957298,0.004791982408641302,0.1321337353602716,9,0.0032818873439677877,0.007997687352768122,47.07996559728822,0.018066275646729378,2.0080410445050836,0.5915832396379199,0.024513144534911248,1,Simulink,5,0
457,1503.8305481755106,18.74869555469629,0.09564525951961829,227.65189243940347,5.098706862262301,1146.1766294286554,1.1685849727916746,0.015285820965248609,0.006038174476694235,0.17111744282712119,8,0.44044302893643456,0.010109879818662107,42.9646967306326,0.018831515717691136,1.9784273250441515,0.3655539406804959,0.05031345663677867,1,Simulink,4,0
458,1489.1443781122177,20.049421754194753,0.10854070250711954,230.55883106920726,5.18762187179412,1189.2965388331984,1.1928230781368996,0.015615301566557762,0.005212669956170155,0.16898330125380717,5,0.07223839052651844,0.0068989126739914764,58.70747611348829,0.015985649866283196,1.7859190014422084,0.5407645655558881,0.01415883450434241,1,Simulink,8,1
459,1500.5877984722488,20.03446034573623,0.10098275424952188,227.60532029439884,5.1964417758233274,1118.8287460537633,1.2139137615370086,0.009081251482445402,0.005103286576007521,0.1453062756980447,6,-0.22634915951325058,0.011483296632580263,44.77763730810556,0.020608983202094356,2.0308176066011034,0.4504388401772729,0.04161493473114146,1,cRIO,3,0
460,1505.181221775007,20.176754009633246,0.09880709694304261,226.85789559033054,4.851027944172958,1190.3713142476586,1.124582896905965,0.009497301440716616,0.0049836642376463805,0.15640953578823108,8,0.2760019687176362,0.02591643496079117,52.21682429513078,0.013174291572450678,2.1099584444207435,0.5375600179183257,0.025312782747492376,1,cRIO,7,0
461,1496.7013825355596,19.786830635983655,0.09339176459365812,228.21312906157848,4.7074905631040505,1180.720857585165,1.0980718858099254,0.011375732310505078,0.006088871695850251,0.15282900218348744,2,-0.03499600835541151,0.013032954307714308,45.388877393330574,0.022589032934885716,2.3855661545934264,0.5979977040359328,0.07782868650301299,1,Simulink,3,1
462,1497.9348641713866,19.242958985381954,0.09768536167481047,227.70941795958012,5.210918812857564,1172.2270373398662,1.1492237232687281,0.01222429137087309,0.0038196952433627715,0.1788925689326098,5,0.0011266376764295786,0.02571630724074199,46.4812401487023,0.011031616148420307,1.867482274749285,0.5554380034616947,0.06203668140075191,1,cRIO,7,1
463,1494.6214960873472,20.460925185214414,0.10141232762470867,229.97100553548395,4.810998516710392,1140.9942630579765,1.2006802036660427,0.010397146023348494,0.0040969516232640885,0.16487244163547526,7,0.1614349364625192,0.01333520703609568,56.699926979714604,0.009436278827248188,2.077220983031884,0.43867508515495146,0.06122089121214702,1,cRIO,4,0
464,1492.9755165122892,20.59111760951083,0.09753226868529102,230.32835164559495,5.227858103531829,1149.8717756525632,1.2018633804794674,0.008262541534416542,0.005369994507227521,0.16173024437933647,9,-0.006137523876820192,0.00036402281370770395,56.90914681521418,0.02217660190176502,1.9084073543284075,0.4663613543597753,0.025437593198516184,1,Simulink,1,0
465,1499.6879107542081,20.788229001077816,0.10494504629752403,229.44623915094783,5.0218694036044225,1168.0657624219639,1.2092980626780399,0.014244218914467097,0.006135867516395525,0.15975214735122242,3,-0.1873971747016968,0.01860528876514953,48.050741563710005,0.02021882386175048,2.1105729415845413,0.4845810758973784,0.07706441616052045,1,Simulink,5,1
466,1498.4210028787443,20.296236851506787,0.0910083090689857,229.24495979869872,5.028893918078655,1110.6487084605342,1.1877045344449182,0.008624972687760466,0.005608448451106618,0.15494025117982058,4,0.3958627877128936,0.01469612102284311,48.9695342587637,0.01719648896892388,2.2258510384251107,0.588291964698578,0.05032108384815424,1,cRIO,3,1
467,1498.961585669602,19.525928911456038,0.10490503728410613,230.36142231189154,5.008651048038346,1149.6371253929217,1.1599032538112826,0.007979151227152755,0.004655269025378648,0.1342928801758736,8,-0.0024952101223295387,0.00874958353134865,50.92272342241328,0.022705770243338603,1.646969398954032,0.6239366849873782,0.09601872707471168,1,Simulink,3,0
468,1506.4033312833603,18.203626584496565,0.1022543836076561,226.28314728377674,5.238742436706423,1173.9466493432485,1.2186304625190731,0.004713191740916148,0.005010388002144566,0.12758027908164854,6,-0.017047906003771447,0.013600835394096282,49.197937590025425,0.01474013565013205,2.030814168157333,0.6044400621675922,0.03943002111173592,1,cRIO,1,0
469,1508.032327241423,19.757490913486862,0.10339885309751881,230.50809056590955,4.731916163679169,1115.106499517536,1.2002793310433673,0.009092487764776983,0.004910563140756665,0.17130831260406465,1,0.044988830107404544,0.004562238647945811,48.17947895555759,0.021464864411010833,1.844330518071775,0.49604301611562035,0.05584837094870227,1,Simulink,4,1
470,1494.3493023437443,20.434351372587727,0.096839478150868,228.55355448404188,4.923377560046734,1148.5510142930868,1.233113884954486,0.006373821044149798,0.005408114166064086,0.14616110569774404,4,-0.11402052305268098,0.006917778622062457,52.55683965681241,0.012064985041509225,1.6564924624998225,0.5366969523323271,0.0633843497386705,1,cRIO,4,1
471,1501.6691020220665,20.88175966640885,0.08438567740351618,229.39101709184933,5.010955553397475,1188.4807568767749,1.2456329568775861,0.009072484610400961,0.0040550437292202505,0.1700438530760651,6,-0.10667179144407109,0.01006997876350566,49.637510551199675,0.013892456235956953,2.154149947044931,0.4286255274976965,0.07852619836369543,1,Simulink,8,0
472,1498.1066065362493,20.08947820564322,0.10063378868865325,229.70365919049155,5.0341006556331696,1175.1288594759276,1.2537475319351963,0.007636278645062286,0.00598540181690694,0.1738228674549607,1,-0.0793751425667103,0.009427454337659857,53.63676054790841,0.021922805507083733,2.1807481873914814,0.44807049747350697,0.07167209598412957,1,cRIO,1,1
473,1496.9077703113935,20.65248622042488,0.11143671841980471,233.9596092063389,4.981853543541778,1153.5440214793812,1.216033152388132,0.009879204150018523,0.005542178974101645,0.1157759194197602,2,0.040981077738503846,0.0007418076392759834,53.40654062904988,0.01684146930459103,2.051103861311949,0.4555136153537514,0.04154632784108998,1,Simulink,7,1
474,1498.0897639414293,19.8827709173659,0.10370943549629075,229.47782233751448,5.193670812587035,1128.1884295989794,1.1259975370132151,0.008695154687964796,0.003983235945071402,0.15111459076858594,4,-0.07218367460185143,0.004376344709862231,45.57516186353593,0.023551712406762425,1.9103684762429565,0.3847403398782115,0.05892507019914489,1,Simulink,5,1
475,1505.7497041530455,19.945001445578665,0.09501335516637703,233.93796342159834,5.558411974956865,1132.3307660983485,1.1464291560019235,0.01008155733157009,0.0027269910831076234,0.15096598387870763,0,0.4014372433971882,0.010231743493189949,49.689483000953565,0.01439777070462784,1.6971021083931506,0.5386225373744987,0.053756848145423336,1,cRIO,9,1
476,1498.6247518374691,19.80114719941373,0.10209907865917349,229.57513839854658,5.07324034261216,1135.6737503290274,1.1913474153562438,0.009588815046841687,0.006790428921885757,0.15625684179484203,0,0.22829956702679235,0.010102340900043525,52.91707992301842,0.022286718071092292,1.890810957387118,0.4098264966949341,0.06613340314919788,1,Simulink,6,1
477,1495.7156669013368,20.247793066569734,0.09398047460339509,229.47393548999415,4.77797877534938,1131.2897851574999,1.2465701702590777,0.012225092325644404,0.003762713954591158,0.1618871103965255,0,-0.14797929326391787,0.01377486662235397,52.58766722881253,0.022533698463537775,1.9968731401088322,0.5104709951220064,0.06688617888584027,1,cRIO,8,1
478,1503.462498571523,20.051401642509965,0.09108640319247938,229.12386526773906,5.121870179115608,1162.6415876706283,1.2334196685295393,0.00854300653126708,0.004070152286984791,0.1539041048870501,4,0.002305115220371236,0.013847525256473247,39.39241335355088,0.019969135128600088,2.1332765711755117,0.5234769367692667,0.04283322440169369,1,Simulink,3,1
479,1493.986552153988,20.33654686209964,0.10061250747154364,232.98995802710823,4.609335053828962,1143.2006299028178,1.2366687593181642,0.012285324565831484,0.00577387250491273,0.13093844423400938,5,-0.09624044911144047,0.01581640654537511,50.03512935671485,0.022883440108907797,2.110009326863413,0.4683143586857931,0.001362961200801635,1,cRIO,2,1
480,1493.7463385579947,20.185438951727836,0.10200061833066255,232.62217668830465,5.094415816115266,1159.513211228365,1.2099664427847405,0.00846055553825623,0.0056727451942868694,0.14949163430758503,7,-0.14695992639491426,0.006490522223987317,56.29473798645989,0.02304597607587768,1.9098816905804084,0.44376821837853486,0.053294904500335125,1,cRIO,1,0
481,1507.9781491038125,20.428303108386057,0.09941741758362163,229.38792903039584,5.317318035155939,1109.7622433242084,1.2361819959588431,0.011566712057264318,0.004228356698677646,0.10373839381134224,9,0.15157767825115254,0.016977127531000325,44.0722244143089,0.02201904262849246,1.915430860323447,0.4522793977815422,0.03142711689069651,1,Simulink,8,0
